Accession	Title	Sample Type	Taxonomy	Channels	Platform	Series	Supplementary Types	Supplementary Links	SRA Accession	Contact	Release Date
GSM2460929	"HCV-specific CD8 T cells, r-14, p02"	"RNA"	"Homo sapiens"	1	GPL22932	GSE93712	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2460nnn/GSM2460929/suppl"		"David Wolski"	"Jan 18, 2017"
GSM2460930	"HCV-specific CD8 T cells, r-15, p01"	"RNA"	"Homo sapiens"	1	GPL22932	GSE93712	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2460nnn/GSM2460930/suppl"		"David Wolski"	"Jan 18, 2017"
GSM2460931	"HCV-specific CD8 T cells, r-15, p02"	"RNA"	"Homo sapiens"	1	GPL22932	GSE93712	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2460nnn/GSM2460931/suppl"		"David Wolski"	"Jan 18, 2017"
GSM2460932	"HCV-specific CD8 T cells, r-16, p01"	"RNA"	"Homo sapiens"	1	GPL22932	GSE93712	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2460nnn/GSM2460932/suppl"		"David Wolski"	"Jan 18, 2017"
GSM2460933	"HCV-specific CD8 T cells, r-16, p02"	"RNA"	"Homo sapiens"	1	GPL22932	GSE93712	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2460nnn/GSM2460933/suppl"		"David Wolski"	"Jan 18, 2017"
GSM2460934	"HCV-specific CD8 T cells, r-16, p03"	"RNA"	"Homo sapiens"	1	GPL22932	GSE93712	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2460nnn/GSM2460934/suppl"		"David Wolski"	"Jan 18, 2017"
GSM2460935	"HCV-specific CD8 T cells, r-17, p01"	"RNA"	"Homo sapiens"	1	GPL22932	GSE93712	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2460nnn/GSM2460935/suppl"		"David Wolski"	"Jan 18, 2017"
GSM2460936	"HCV-specific CD8 T cells, r-18, p01"	"RNA"	"Homo sapiens"	1	GPL22932	GSE93712	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2460nnn/GSM2460936/suppl"		"David Wolski"	"Jan 18, 2017"
GSM2460937	"HCV-specific CD8 T cells, r-19, p01"	"RNA"	"Homo sapiens"	1	GPL22932	GSE93712	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2460nnn/GSM2460937/suppl"		"David Wolski"	"Jan 18, 2017"
GSM2460938	"HCV-specific CD8 T cells, r-20, p01"	"RNA"	"Homo sapiens"	1	GPL22932	GSE93712	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2460nnn/GSM2460938/suppl"		"David Wolski"	"Jan 18, 2017"
GSM2460939	"HCV-specific CD8 T cells, r-20, p02"	"RNA"	"Homo sapiens"	1	GPL22932	GSE93712	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2460nnn/GSM2460939/suppl"		"David Wolski"	"Jan 18, 2017"
GSM2460940	"HCV-specific CD8 T cells, r-21, p01"	"RNA"	"Homo sapiens"	1	GPL22932	GSE93712	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2460nnn/GSM2460940/suppl"		"David Wolski"	"Jan 18, 2017"
GSM2460941	"HCV-specific CD8 T cells, r-21, p02"	"RNA"	"Homo sapiens"	1	GPL22932	GSE93712	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2460nnn/GSM2460941/suppl"		"David Wolski"	"Jan 18, 2017"
GSM2460983	"RA-32 cells, unstimulated"	"RNA"	"Homo sapiens"	1	GPL570	GSE93720	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2460nnn/GSM2460983/suppl"		"Hung Nguyen"	"Jan 18, 2017"
GSM2460984	"RA-32 cells, stimulated with TNF"	"RNA"	"Homo sapiens"	1	GPL570	GSE93720	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2460nnn/GSM2460984/suppl"		"Hung Nguyen"	"Jan 18, 2017"
GSM2460985	"RA-32 cells, stimulated with TNF + IL-17"	"RNA"	"Homo sapiens"	1	GPL570	GSE93720	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2460nnn/GSM2460985/suppl"		"Hung Nguyen"	"Jan 18, 2017"
GSM2460986	"RA-449 cells, unstimulated"	"RNA"	"Homo sapiens"	1	GPL570	GSE93720	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2460nnn/GSM2460986/suppl"		"Hung Nguyen"	"Jan 18, 2017"
GSM2460987	"RA-449 cells, stimulated with TNF"	"RNA"	"Homo sapiens"	1	GPL570	GSE93720	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2460nnn/GSM2460987/suppl"		"Hung Nguyen"	"Jan 18, 2017"
GSM2460988	"RA-449 cells, stimulated with TNF + IL-17"	"RNA"	"Homo sapiens"	1	GPL570	GSE93720	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2460nnn/GSM2460988/suppl"		"Hung Nguyen"	"Jan 18, 2017"
GSM2460989	"OA-6 cells, unstimulated"	"RNA"	"Homo sapiens"	1	GPL570	GSE93720	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2460nnn/GSM2460989/suppl"		"Hung Nguyen"	"Jan 18, 2017"
GSM2460990	"OA-6 cells, stimulated with TNF"	"RNA"	"Homo sapiens"	1	GPL570	GSE93720	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2460nnn/GSM2460990/suppl"		"Hung Nguyen"	"Jan 18, 2017"
GSM2460991	"OA-6 cells, stimulated with TNF + IL-17"	"RNA"	"Homo sapiens"	1	GPL570	GSE93720	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2460nnn/GSM2460991/suppl"		"Hung Nguyen"	"Jan 18, 2017"
GSM2460992	"OA-502 cells, unstimulated"	"RNA"	"Homo sapiens"	1	GPL570	GSE93720	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2460nnn/GSM2460992/suppl"		"Hung Nguyen"	"Jan 18, 2017"
GSM2460993	"OA-502 cells, stimulated with TNF"	"RNA"	"Homo sapiens"	1	GPL570	GSE93720	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2460nnn/GSM2460993/suppl"		"Hung Nguyen"	"Jan 18, 2017"
GSM2460994	"OA-502 cells, stimulated with TNF + IL-17"	"RNA"	"Homo sapiens"	1	GPL570	GSE93720	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2460nnn/GSM2460994/suppl"		"Hung Nguyen"	"Jan 18, 2017"
GSM2461058	"Dicer Fx/Fx 1"	"RNA"	"Mus musculus"	1	GPL6246	GSE93725	"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461058/suppl"		"Tristan Rodriguez"	"Jan 18, 2017"
GSM2461059	"Dicer Fx/Fx 2"	"RNA"	"Mus musculus"	1	GPL6246	GSE93725	"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461059/suppl"		"Tristan Rodriguez"	"Jan 18, 2017"
GSM2461060	"Dicer Fx/Fx 3"	"RNA"	"Mus musculus"	1	GPL6246	GSE93725	"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461060/suppl"		"Tristan Rodriguez"	"Jan 18, 2017"
GSM2461061	"Dicer Fx/Fx tamoxifen 1"	"RNA"	"Mus musculus"	1	GPL6246	GSE93725	"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461061/suppl"		"Tristan Rodriguez"	"Jan 18, 2017"
GSM2461062	"Dicer Fx/Fx tamoxifen 2"	"RNA"	"Mus musculus"	1	GPL6246	GSE93725	"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461062/suppl"		"Tristan Rodriguez"	"Jan 18, 2017"
GSM2461063	"Dicer Fx/Fx tamoxifen 3"	"RNA"	"Mus musculus"	1	GPL6246	GSE93725	"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461063/suppl"		"Tristan Rodriguez"	"Jan 18, 2017"
GSM2461064	"female control, adrenal gland, biological rep1"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461064/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461065	"female control, adrenal gland, biological rep2"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461065/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461066	"female control, adrenal gland, biological rep3"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461066/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461067	"female control, adrenal gland, biological rep4"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461067/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461068	"female control, adrenal gland, biological rep5"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461068/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461069	"female gonadectomy, adrenal gland, biological rep1"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461069/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461070	"female gonadectomy, adrenal gland, biological rep2"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461070/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461071	"female gonadectomy, adrenal gland, biological rep3"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461071/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461072	"female gonadectomy, adrenal gland, biological rep4"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461072/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461073	"female gonadectomy, adrenal gland, biological rep5"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461073/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461074	"female gonadectomy+Estrogen, adrenal gland, biological rep1"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461074/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461075	"female gonadectomy+Estrogen, adrenal gland, biological rep2"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461075/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461076	"female gonadectomy+Estrogen, adrenal gland, biological rep3"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461076/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461077	"female gonadectomy+Estrogen, adrenal gland, biological rep4"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461077/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461078	"female gonadectomy+Estrogen, adrenal gland, biological rep5"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461078/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461079	"male control, adrenal gland, biological rep1"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461079/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461080	"male control, adrenal gland, biological rep2"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461080/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461081	"male control, adrenal gland, biological rep3"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461081/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461082	"male control, adrenal gland, biological rep4"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461082/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461083	"male control, adrenal gland, biological rep5"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461083/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461084	"male gonadectomy, adrenal gland, biological rep1"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461084/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461085	"male gonadectomy, adrenal gland, biological rep2"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461085/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461086	"male gonadectomy, adrenal gland, biological rep3"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461086/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461087	"male gonadectomy, adrenal gland, biological rep4"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461087/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461088	"male gonadectomy, adrenal gland, biological rep5"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461088/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461089	"male gonadectomy+Testosterone, adrenal gland, biological rep1"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461089/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461090	"male gonadectomy+Testosterone, adrenal gland, biological rep2"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461090/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461091	"male gonadectomy+Testosterone, adrenal gland, biological rep3"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461091/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461092	"male gonadectomy+Testosterone, adrenal gland, biological rep4"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461092/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM2461093	"male gonadectomy+Testosterone, adrenal gland, biological rep5"	"RNA"	"Rattus norvegicus"	1	GPL19271	GSE93726	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2461nnn/GSM2461093/suppl"		"Marcin Rucinski"	"Jan 18, 2017"
GSM687017	"primary breast cancer, sample_1028"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687017/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687018	"primary breast cancer, sample_1159"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687018/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687019	"primary breast cancer, sample_1181"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687019/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687020	"primary breast cancer, sample_1195"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687020/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687021	"primary breast cancer, sample_1222"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687021/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687022	"primary breast cancer, sample_1275"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687022/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687023	"primary breast cancer, sample_1339"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687023/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687024	"primary breast cancer, sample_1439"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687024/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687025	"primary breast cancer, sample_1514"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687025/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687026	"primary breast cancer, sample_1642"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687026/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687027	"primary breast cancer, sample_1775"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687027/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687028	"primary breast cancer, sample_1820"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687028/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687029	"primary breast cancer, sample_1885"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687029/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687030	"primary breast cancer, sample_1886"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687030/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687031	"primary breast cancer, sample_1889"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687031/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687032	"primary breast cancer, sample_1891"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687032/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687033	"primary breast cancer, sample_1894"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687033/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687034	"primary breast cancer, sample_1895"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687034/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687035	"primary breast cancer, sample_1896"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687035/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687036	"primary breast cancer, sample_1897"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687036/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687037	"primary breast cancer, sample_1899"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687037/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687038	"primary breast cancer, sample_1901"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687038/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687039	"primary breast cancer, sample_1906"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687039/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687040	"primary breast cancer, sample_1908"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687040/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687041	"primary breast cancer, sample_1911"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687041/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687042	"primary breast cancer, sample_1912"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687042/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687043	"primary breast cancer, sample_1913"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687043/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687044	"primary breast cancer, sample_1916"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687044/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687045	"primary breast cancer, sample_1917"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687045/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687046	"primary breast cancer, sample_1922"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687046/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687047	"primary breast cancer, sample_1925"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687047/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687048	"primary breast cancer, sample_1926"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687048/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687049	"primary breast cancer, sample_1927"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687049/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687050	"primary breast cancer, sample_1929"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687050/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687051	"primary breast cancer, sample_1930"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687051/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687052	"primary breast cancer, sample_1934"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687052/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687053	"primary breast cancer, sample_1944"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687053/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687054	"primary breast cancer, sample_1949"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687054/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687055	"primary breast cancer, sample_2021"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687055/suppl"		"Marcel Smid"	"Jan 17, 2017"
GSM687056	"primary breast cancer, sample_2268"	"RNA"	"Homo sapiens"	1	GPL570	GSE27830;GSE54219	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM687nnn/GSM687056/suppl"		"Marcel Smid"	"Jan 17, 2017"
